e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
-1.7580993,5.334185,-0.10773687,6.4465966,6.9349003,0.62376386,-1.7580993,1.6007553,3.774877,1.7039542,5.6940513,1.9312607,3.093096,-1.7568982,6.8868065
-1.7580993,1.8040932,4.8307905,13.318495,9.295419,3.7626052,-1.7580993,6.9139643,7.1364183,9.45829,12.102257,6.103886,7.6146646,-1.7580863,5.7747755
-1.7580993,0.97882915,12.059143,10.402871,13.318069,3.489313,-1.7580925,3.5117195,-0.77925676,3.689844,4.91156,4.9046273,3.57759,-1.7580959,1.2192591
-1.7580993,4.345095,3.669203,-1.0793576,16.748333,1.5695405,-1.7580993,4.744274,0.4920395,1.3737582,8.676229,4.3762846,7.630292,-1.758065,4.9817643
-1.7580993,2.8559897,3.0775802,5.3718967,6.829571,6.0948634,-1.7580993,-0.64518136,2.5703654,4.2070265,-0.59620744,4.206506,6.5708804,-1.757761,3.9524355
-1.7580993,3.9039695,2.356442,0.42681706,5.85589,4.3142686,-1.7580993,-1.1381493,-0.8829647,3.0304,3.9855874,3.186976,6.165594,-1.756159,1.8874438
-1.7580993,8.448126,4.70454,0.7969628,12.5208235,-0.2842109,-1.7580993,3.274962,2.0074954,-1.421658,9.837336,2.9877098,5.5421014,-1.7580953,4.4930015
-1.7580916,3.2756116,5.6781626,4.4921803,8.815723,1.8501285,-1.7580785,4.8499274,1.6808814,8.17187,10.404122,3.9449196,5.2008533,-1.7579222,4.4435453
-1.7580993,-0.35345075,3.205142,15.8698635,6.0385613,1.0910306,-1.7580981,4.361856,-0.92957646,2.8929636,6.8260345,3.719478,2.880172,-1.7580805,2.4981375
-1.7580993,7.762701,4.1263304,0.15110476,16.772415,-0.6122773,-1.7580993,4.4289484,1.3141418,-0.023543997,6.304273,1.669224,8.600399,-1.7580956,9.256411
-1.7580038,3.9437814,11.081666,-0.25170416,12.364643,5.2765646,-1.7580993,5.580441,3.749412,5.7244015,4.5821915,2.4020705,8.317569,-1.7580955,7.0469627
-1.7564912,5.230742,3.6798425,0.4476082,4.4988966,1.2203944,-1.7580993,1.5911345,0.24665526,8.049939,6.1737313,2.28238,4.736712,-1.7580748,6.555994
-1.7580993,1.7283454,6.0316806,7.427505,11.864802,2.5601308,-1.7580993,2.1342077,4.335803,3.7753782,9.657453,5.066405,3.1252956,-1.7580373,1.5060539
-1.7539222,3.350756,5.767428,1.5963285,5.314333,1.8926027,-1.7577636,3.4466069,0.017805198,8.956441,3.9341254,3.1398225,4.515784,-1.7573936,5.1782713
-1.7580482,4.174196,9.36327,2.1026678,10.330956,2.9878907,-1.7580993,4.2464676,1.8063879,0.5891177,5.004669,2.963488,6.5827146,-1.7577443,9.068533
-1.7580975,5.738518,5.4451284,5.035326,8.890272,5.3862767,-1.7580993,12.115003,1.2475777,16.661003,10.9425955,6.3489976,4.9494643,-1.7580987,8.869527
-1.7580993,4.0680923,6.100144,0.9536517,17.531199,5.0446367,-1.7580993,0.33789253,1.2304329,4.2971225,7.001128,5.977651,9.619709,-1.7580937,6.0123305
-1.7580993,7.723034,5.871317,7.4977584,8.434628,3.6616104,-1.7578205,1.7339251,1.9393135,1.887237,5.45098,1.7806267,0.18875377,-1.7580955,1.2460492
-1.7580993,7.12242,7.555431,6.411149,13.967954,1.9811578,-1.7580993,2.9732356,9.970268,0.9077591,2.4522507,6.7245398,-0.95884144,-1.7580993,2.0229528
-1.7580993,2.376109,6.2844214,3.0636938,7.9428043,0.47818404,-1.7560586,7.9670086,0.44888267,3.8098564,2.5082405,-0.98667705,-1.4414351,-1.7580972,2.597478
-1.7580967,6.6495757,1.9066647,10.660791,10.356848,5.412544,-1.7580992,4.2679453,-0.7102595,7.416313,8.107159,4.2523074,5.310649,-1.7580619,9.184843
-1.7580993,1.7528425,0.7196494,6.3205714,13.059328,4.305151,-1.7580992,0.180934,2.7022753,7.0931544,7.3919883,2.3830256,3.0890546,-1.7570089,0.35943475
-1.7580993,2.2276115,6.111443,7.425014,11.262648,1.9737333,-1.7580993,-0.235292,0.39016956,2.3917313,8.602259,4.995405,2.7215512,-1.757954,0.35362846
-1.7580993,0.95059705,11.280276,4.451474,10.187085,2.9237552,-1.7576354,5.8385773,-0.6743321,9.921667,2.218318,3.9184504,1.2643329,-1.7580993,1.9961674
-1.7580993,1.8747892,10.957041,5.0780516,11.042514,2.3400958,-1.757914,5.341909,0.2565607,11.064246,1.8513657,2.5492437,1.9802495,-1.7580993,2.320968
-1.7580961,6.19436,6.8622584,5.5641713,14.014994,5.63774,-1.7580993,2.9863536,-0.26377407,1.7738606,0.74746203,6.719124,2.9029613,-1.7580993,5.5772085
-1.7580993,3.0659156,6.62104,2.4519284,18.229874,4.7249556,-1.7580993,2.683653,1.1079836,2.7633271,9.576672,6.1057158,7.219463,-1.7580973,7.8109465
-1.7580993,5.258426,3.8930058,2.6028898,15.964885,5.93721,-1.7580993,0.9140923,-0.43582153,5.9789567,6.723332,2.9246821,8.334115,-1.7580924,6.2377315
-1.7580993,1.3333769,4.541219,4.096532,6.6334896,0.5720412,-1.7580993,0.42505115,2.844042,3.1181123,7.488441,3.7623425,7.126873,-1.7532216,2.7007244
-1.7580993,-0.7380069,5.8878508,4.650317,2.3446846,0.98851347,-1.7580957,1.8707232,0.647897,5.605748,9.020403,-0.2498024,7.408161,-1.7488157,4.779313
-1.7580985,4.9847236,5.6424546,0.85108346,10.398032,4.29651,-1.7580993,2.3982098,2.4610324,3.6614864,6.9355063,1.1026168,6.7548785,-1.7579652,5.0670753
-1.7568064,1.6137791,4.04222,0.85596156,5.6578054,-0.7645621,-1.7580993,6.0030975,0.21091533,3.5315688,8.967343,5.456281,5.477362,-1.7557044,8.084102
-1.7580993,3.0659156,6.62104,2.4519284,18.229874,4.7249556,-1.7580993,2.683653,1.1079836,2.7633271,9.576672,6.1057158,7.219463,-1.7580973,7.8109465
-1.7580948,5.1717606,3.155772,2.2908745,15.781212,5.8989034,-1.7580993,7.2017436,2.5336437,5.174952,9.84749,4.251215,7.8346725,-1.7580707,5.971679
-1.7580993,7.0894713,4.5132127,0.47218367,14.504269,5.3136945,-1.7580993,3.0924842,1.8312827,1.6913842,7.3654246,7.520121,9.243588,-1.7580583,5.213557
-1.7580993,5.239422,3.3706326,2.2761767,17.361162,2.9137335,-1.7580993,1.8687215,2.0652134,4.6930623,8.209521,8.162728,6.0531893,-1.7580972,6.2303004
-1.7575009,7.161863,3.7995303,6.3815904,7.362134,2.260864,-1.7580993,3.0702662,1.9457091,6.480829,7.554285,6.3099985,8.610297,-1.7579337,5.369081
-1.7580992,0.8233927,2.2634637,11.54263,13.155218,3.9254372,-1.7580993,5.7232633,0.050801996,6.549753,12.322954,8.394375,7.75148,-1.7580985,11.786217
-1.7579031,4.561304,0.2602095,6.9917626,9.84168,3.7623982,-1.7580993,3.2464955,2.2064059,4.6585116,6.0210576,6.115542,6.770595,-1.7574993,6.0461645
-1.7459046,-1.5110567,0.63331854,4.7863407,5.1271467,2.8070633,-1.7580987,8.07827,6.060355,4.3076234,1.445003,2.520253,-0.066146836,-1.7478927,4.422279
-1.7580988,3.8139625,3.2625892,1.8078072,13.969393,3.2184532,-1.7580993,7.2876368,0.19022109,3.0801723,9.8389015,7.503493,7.3117256,-1.7580166,4.895778
-1.7580993,1.755169,3.969554,3.517171,7.5246716,0.956263,-1.7580993,-0.116447926,2.1313186,1.9666259,5.0357413,4.5455422,3.2121449,-1.756696,0.6213132
-1.5074328,-0.93482774,5.231791,-0.19154915,2.0816166,-1.1272817,-1.7580887,6.7462487,0.49705932,3.7754474,3.0547683,4.3005376,2.01564,-1.525974,4.891454
-1.7580993,4.8685317,6.6770663,2.2260919,17.666555,4.257326,-1.7580993,0.42229983,1.4205779,6.390995,8.096981,5.3228927,8.788092,-1.7580963,6.2846975
-1.7580993,-1.4148626,7.446785,6.119471,6.457797,2.8011322,-1.7580992,6.926764,6.511492,1.3945496,6.3385067,1.1958718,-0.020201901,-1.7580723,1.3259019
-1.75805,3.6803348,5.492653,3.6779807,11.595838,4.9102745,-1.7580993,11.859757,1.1408792,7.6057,11.601145,4.4295707,9.60563,-1.7580705,5.9888444
-1.7266496,1.0428367,5.8402834,2.1588821,3.6848252,1.2835128,-1.758063,7.079698,0.99774,2.857715,-0.2060564,4.1728287,0.38275895,-1.7578939,4.3171716
-1.75798,1.3282132,6.6491537,0.82706887,6.4071093,4.8321853,-1.7580847,3.5941153,0.2439671,6.756603,1.502777,2.1024706,2.9577816,-1.7580824,7.012833
-1.7580878,5.5034256,12.604936,8.453216,7.528553,2.9589844,-1.7580991,12.755285,0.116040535,3.358317,4.181947,1.320313,5.5227914,-1.7580992,1.5971693
-1.7580993,1.1640998,11.70306,8.058294,8.942848,1.4503918,-1.7271521,4.3532114,0.92387855,7.4307365,2.6094203,1.6391873,1.0875124,-1.7580992,2.4617832
-1.7579588,2.8017945,8.43963,0.15446243,4.5444274,0.16364798,-1.7580984,4.8921704,1.6703653,8.172019,2.5066636,1.8207004,2.290325,-1.7580924,4.752353
-1.7580993,2.5612712,11.217024,8.946044,14.329295,6.59013,-1.7580813,2.9836564,-0.95561576,3.9931114,6.172322,4.257695,1.3644285,-1.7580928,0.0811825
-1.7580726,5.500111,5.424783,-0.8401406,14.921799,4.2879066,-1.7580993,2.4671755,3.86784,5.059795,8.265815,5.134202,10.840105,-1.7579962,3.515409
-1.7580993,1.9094998,8.638159,8.240355,8.547827,4.152574,-1.7580903,6.850557,0.26878068,4.4237266,6.80905,1.906451,2.316339,-1.7580938,-0.841427
-1.7580945,7.193084,3.778633,7.0320263,13.734685,4.718255,-1.7580993,5.493731,-0.012928575,7.987194,9.338199,6.933228,6.9716625,-1.7580965,7.6141768
-1.7580993,3.098048,4.129523,3.7770035,15.484286,2.809539,-1.7580993,3.8307412,0.3251451,-0.5646525,10.7499485,0.77370936,4.004847,-1.7580277,6.372654
-1.7580975,9.783269,10.037271,3.68373,18.810823,4.8799057,-1.7580993,3.9899077,3.4953554,4.5106363,-1.2282754,5.869469,5.2084365,-1.7580993,6.86088
-1.7580333,4.006282,7.000319,1.1015537,7.661657,1.3211406,-1.7391337,2.7631423,5.6705613,7.061354,5.6319532,1.0304255,0.02315718,-1.7580115,3.3581026
-1.7580993,0.89546466,0.0030219555,12.810476,12.112353,2.8414826,-1.7580993,2.2695758,0.349132,6.8774614,7.5173564,5.9303923,8.54422,-1.757691,4.753018
-1.7580932,7.36484,2.5642269,6.0545063,11.072441,5.4648457,-1.7580993,5.1544137,-1.3442866,7.5592265,9.289147,6.145017,7.4451504,-1.7580804,7.625608
-1.7580932,7.36484,2.5642269,6.0545063,11.072441,5.4648457,-1.7580993,5.1544137,-1.3442866,7.5592265,9.289147,6.145017,7.4451504,-1.7580804,7.625608
-1.7575356,7.988699,3.7035875,5.3543816,9.675552,2.6295283,-1.7580985,5.0767303,-0.014250512,5.4824877,6.8331013,3.9183848,6.2746253,-1.758098,9.663916
-1.7580993,3.2381134,7.3051753,1.5370902,18.094648,5.1456947,-1.7580993,0.97456396,0.77031785,5.242065,8.090202,6.9954233,8.728375,-1.7580973,6.5650644
-1.7580993,-1.1735777,9.194103,0.89706177,10.686228,2.6276042,-1.7580992,3.0706608,0.627893,10.13442,2.8316817,2.096917,2.7755861,-1.7580894,6.3902845
-1.7580993,-1.2762958,4.6779675,1.1780884,7.3322854,3.9989202,-1.7580993,2.094247,8.121293,9.93327,6.1597285,0.6161268,4.1038156,-1.7436609,2.2989671
-1.7580993,1.5617392,7.344105,6.545794,19.105198,6.006591,-1.7580993,-0.49702883,11.305953,6.5551095,12.9146185,2.174785,8.882531,-1.7580992,6.659374
-1.7580993,6.7853103,5.453768,4.067365,13.854355,4.498,-1.7580993,1.512484,7.5107126,3.1173465,10.766013,1.9432456,5.641004,-1.7580861,4.1474657
-1.7580993,10.730845,5.8617277,1.115372,13.786235,6.174659,-1.7580993,0.84803176,1.9723554,-0.7825536,10.299782,4.8814826,5.418641,-1.7580053,0.6633671
-1.7155294,0.24768883,3.3995183,0.18471126,6.540195,1.4212341,-1.7580992,9.3312235,1.1535251,7.696012,2.7944367,1.7538211,3.4847593,-1.7578349,3.161627
-1.7580903,6.2538204,5.35376,4.0879607,12.57174,0.5991751,-1.7580993,3.1469963,3.810927,8.847092,11.903977,4.209841,9.472606,-1.7580935,5.770853
-1.7580985,-1.3555529,3.090883,4.093238,3.6325765,3.6136248,-1.7580992,8.9388485,3.3934317,7.9710803,4.119601,1.6986407,5.8224564,-1.7560287,6.346295
-1.7580993,8.237743,4.6935863,1.919196,13.264611,4.464239,-1.7580993,0.5230142,1.6579658,3.3791928,6.8101068,1.332853,7.9850655,-1.7580988,10.593179
-1.7580993,8.237743,4.6935863,1.919196,13.264611,4.464239,-1.7580993,0.5230142,1.6579658,3.3791928,6.8101068,1.332853,7.9850655,-1.7580988,10.593179
-1.753909,4.2399735,-0.16520503,10.820467,5.3908615,2.1938102,-1.7580929,6.414723,0.3275248,5.5616913,2.906309,3.0029995,5.929036,-1.7560152,10.138254
-1.7580993,1.2383847,6.0041976,4.7099576,7.703868,2.5987296,-1.7580993,2.555491,-0.92648983,9.568305,11.13285,1.9177508,4.2636824,-1.7580124,3.5463865
-1.7580993,5.533754,3.8835766,11.3445635,2.4447489,3.0068994,-1.7580993,4.788052,0.75484186,4.158778,11.60305,3.5145252,2.4805772,-1.7580923,11.3247
-1.7580822,7.0333347,2.8710346,5.357453,11.491911,5.255303,-1.7580993,8.473148,1.6525388,3.1435723,8.326306,7.584076,8.383448,-1.7580907,7.398942
-1.7570789,3.5136786,5.9209676,1.861354,5.914513,4.0139256,-1.7580903,3.0038292,1.3634862,3.7050917,4.9088526,2.4262304,4.9628654,-1.7569253,8.081241
-1.7580876,1.6568348,2.5441802,2.274071,-1.0701295,-1.3255647,-1.7577087,3.8157182,0.009615009,4.7258167,2.6579707,0.74463254,3.223255,-1.5440761,1.9554425
-1.7523105,1.4614967,3.0448923,5.086963,9.453997,5.2706876,-1.7580993,5.666664,4.0914483,9.669634,9.291255,4.2750707,6.237806,-1.757535,4.6768823
-1.7580993,4.182697,1.760345,11.60192,4.847571,-0.12476791,-1.7580991,0.35920662,1.2567086,1.6287824,7.4524007,-0.1848635,6.0377703,-1.7578565,9.636621
-1.7580993,4.951285,7.8787885,4.8783555,14.021344,4.68944,-1.7580993,1.3079278,1.3751141,3.1787522,5.2269897,5.6389513,3.3738544,-1.7580875,0.95982575
-1.7580993,3.345838,1.6348935,8.823664,9.669188,5.2954946,-1.7580993,2.2185798,2.4318995,0.79220027,7.38594,2.9256003,3.0590792,-1.7566346,1.3161075
-1.7580587,1.882789,7.77085,5.68015,7.2682643,3.7064345,-1.7580993,4.6197796,1.9353637,3.6300054,5.1303816,2.8381112,9.065421,-1.7560732,2.1800578
-1.7580993,7.7987237,0.7791319,0.3550593,10.064753,3.707219,-1.7580993,0.33824795,0.5810901,1.2263517,4.13732,7.876653,5.8952255,-1.7578702,5.3577356
-1.7580993,7.9023485,5.844689,6.068562,18.28498,8.977924,-1.7580993,3.4629884,2.482619,1.9364312,2.909541,5.7743826,9.880646,-1.7580979,3.353467
-1.7580993,0.22975858,4.354574,14.2670765,7.394795,1.1178133,-1.7580894,4.8290634,0.8234558,3.9584477,5.2771587,2.4814863,3.756366,-1.7580645,3.1231453
-1.7507704,4.169386,3.5682647,4.7427726,4.2377877,3.3981519,-1.7580764,3.2516348,0.008744748,3.3519292,3.6399727,2.0304527,4.827586,-1.7533988,7.425617
-1.7580849,4.1878185,-0.63776207,9.833855,3.2570474,1.5619732,-1.7580988,4.1457253,7.514039,7.032539,1.4474263,2.712714,3.7015,-1.7557449,7.0261345
-1.758098,2.8769486,3.7055807,4.2224474,8.2627,0.069217995,-1.7580993,4.49058,9.601242,2.70892,10.023155,3.2860873,6.4705896,-1.7580225,5.513063
-1.7580992,1.4861348,3.7238934,3.317982,3.2985663,2.6166027,-1.7580233,5.052431,2.4411612,1.3465656,0.7816631,0.3189032,4.4259315,-1.7542678,0.1583651
-1.7580988,1.7732319,9.131592,-0.28140554,8.80059,3.513619,-1.7580993,5.315508,1.8969622,12.741398,8.620706,2.7369676,5.8113937,-1.7579659,4.764405
-1.7580993,1.53005,4.597026,2.9800224,7.8381743,-1.3236451,-1.7580991,0.8631978,-0.893915,5.4360695,1.7564238,0.7139012,3.1190248,-1.7576567,-1.0172162
-1.7580993,6.135054,6.089749,3.594548,16.134178,5.031039,-1.7580993,0.57636577,0.8176429,4.5576777,6.5660043,8.30372,7.929236,-1.7580992,8.278478
-1.7456368,2.7016904,7.300484,3.1368115,4.2001076,0.5688854,-1.7580993,4.792241,1.2886531,10.593871,1.4516009,3.6437764,4.8832417,-1.7580919,4.3702044
-1.7580993,0.09245579,1.2071915,12.861488,8.939286,4.2702227,-1.7580993,2.6798131,-0.9225797,3.2976747,4.77593,5.0608025,7.177916,-1.7576909,6.0412226
-1.7580993,1.1618981,5.7440624,2.4535484,2.489933,2.496642,-1.7580072,3.336335,3.110538,5.927605,5.0702577,2.1832075,-0.061365645,-1.7525762,3.6760426
-1.7580993,3.5275424,2.5205917,1.5741768,15.795015,2.6259732,-1.7580993,4.2706585,-0.08827899,1.4687057,8.157741,0.2430775,6.2269034,-1.7575964,5.1662254
-1.7580993,3.2993894,10.331883,8.410165,5.464345,3.1177118,-1.758095,3.8315547,7.0909133,3.4988174,5.0322437,3.5975811,2.1552258,-1.7580637,1.6075522
-1.7580993,5.3981986,8.30194,3.6293454,8.506898,2.069956,-1.7580934,2.537619,5.017659,1.8235348,5.68442,3.6131613,3.4392803,-1.7574738,3.5530622
-1.7580993,5.484892,4.714905,1.4581445,18.078674,9.407111,-1.7580993,0.587382,1.8628021,6.2321625,10.740617,4.6169953,7.9536877,-1.7580934,2.42645
-1.7580993,5.4651904,3.3983533,1.111476,15.334533,3.0167816,-1.7580993,1.0293902,4.1015816,6.7759123,7.45965,6.7148767,12.38834,-1.758049,2.7469578
-1.7579583,1.9531732,1.2585748,-0.50001466,3.0555682,2.2139804,-1.7534533,2.9509695,-0.3309513,3.1790168,1.1178544,2.1938093,1.440259,-1.617879,3.536787
-1.7580993,4.766568,7.042123,3.6766403,17.442099,3.5205722,-1.7580993,0.17264116,2.867519,7.2379107,8.36461,3.9933178,8.872754,-1.7580876,2.9883323
-1.7580993,0.9147882,3.0656257,5.797732,2.4535394,2.8164356,-1.758074,4.978619,5.961022,3.6194384,0.99444497,2.843291,-1.664897,-1.7549012,8.872122
-1.7580993,5.692352,3.031904,11.0418005,9.311337,2.9191117,-1.7580992,4.30383,1.5282992,5.2664356,10.184472,1.9409784,6.749104,-1.7580968,11.078664
-1.7580993,7.454599,4.087097,3.5733838,16.119135,3.1455002,-1.7580993,1.9144645,1.9499108,3.1382804,10.235997,1.7696087,5.610617,-1.7580694,4.4450583
-1.7579054,2.290969,8.5698595,2.2345164,9.2360735,2.9315836,-1.7580981,7.7416573,0.40089738,8.691599,0.018585369,5.65312,-1.0650778,-1.7580993,4.769087
-1.7580993,2.9544077,10.752574,8.425534,9.364479,1.9768481,-1.7580844,2.293682,-0.8255888,0.12782693,3.8744254,3.558745,1.929799,-1.7580961,3.1878922
-1.7580465,2.5818477,5.636661,1.5495033,12.576104,3.02696,-1.7580993,9.474829,-0.2945653,4.4992433,4.957475,0.607911,8.435069,-1.7580767,5.677844
-1.758058,4.7122545,5.536023,5.415071,7.0243936,2.7824664,-1.7580993,10.009607,5.129209,14.494422,10.398108,9.104913,5.699493,-1.7580978,7.734876
-1.7580993,2.2001894,3.0056727,11.765382,11.662536,4.7136426,-1.7580985,3.0390615,-0.07614829,4.0647655,11.876332,4.9942102,2.8465064,-1.7580956,1.293082
-1.7580738,3.6784344,6.8182693,1.3413095,10.726036,1.633407,-1.7580993,5.9752107,2.3202393,7.4636292,8.176442,4.946363,6.403664,-1.7580988,9.044258
-1.7580478,5.485905,2.0730002,5.906717,6.1342697,-0.46276304,-1.7580993,7.050638,2.0358064,4.854437,12.91591,2.403127,9.344045,-1.7579175,6.4782853
-1.7580992,6.4724765,8.959144,-0.60575044,18.248913,3.0541253,-1.7580993,2.6920605,6.584103,6.857072,9.729261,9.338137,7.5575476,-1.7580985,6.4946203
-1.7574239,1.5038524,7.7253375,0.48749012,7.868189,1.800349,-1.7580962,7.0396905,0.98072886,10.782896,3.650742,4.493856,1.3392851,-1.7580972,5.693803
-1.758082,2.7787163,4.245622,0.7630724,5.0168004,-0.024849482,-1.758096,4.39128,0.5358287,1.165076,8.03629,0.96652323,3.7990565,-1.7485051,6.5638986
-1.6216791,4.296614,5.530067,3.9056377,5.1091833,-0.29364315,-1.7580901,3.0329206,1.9814831,2.8120098,4.8070693,2.792619,4.355563,-1.7501265,5.358114
-1.7580993,1.5953857,0.9485299,12.769736,13.420156,2.9714234,-1.7580993,3.0853148,2.1834424,8.466405,8.221052,1.8931735,7.836783,-1.7580392,5.467521
-1.7580993,2.0842774,8.07057,7.189016,7.3950725,4.0409064,-1.758096,5.2843266,0.9619825,1.465042,7.490445,1.5408792,3.6828117,-1.7577417,1.1025068
-1.7580972,2.343154,5.4523015,2.6188107,4.4466248,0.59609675,-1.7580993,13.373367,0.65470886,10.747733,11.073924,3.0361836,4.7315927,-1.757693,2.4337175
-1.7493856,2.3257551,5.978274,2.8776364,5.329618,1.6935197,-1.7580993,2.028243,2.2192,4.788671,6.7859235,3.499206,7.2344775,-1.7462496,7.051644
-1.7580862,3.2829926,5.8154573,2.4846253,13.773884,4.644771,-1.7580993,10.242286,1.1751261,2.6848502,9.920063,3.583893,10.129567,-1.7580984,11.159413
-1.7580367,5.3075733,5.6675982,0.16009939,13.269137,5.7087116,-1.7580993,3.2283893,3.7179725,5.880546,7.6537404,4.4199514,14.06774,-1.7580359,5.2250495
-1.7580765,7.4410443,2.916495,8.989836,5.6558857,0.59695876,-1.7580993,2.881332,1.2181076,3.1162431,11.720418,6.1609125,5.1633077,-1.7580862,3.4751163
-1.7523302,4.5741744,2.3830774,5.4504566,8.656626,2.3295486,-1.7580993,8.0793295,1.7173818,2.7747557,7.489712,3.251233,8.000466,-1.7572186,4.5925694
-1.7416912,2.2297392,5.5182323,6.4113364,3.2182183,-0.2541135,-1.7579137,7.86741,2.138058,4.41793,-0.21100399,0.40400058,5.5842032,-1.7569989,5.046305
-1.7580993,4.584049,5.830602,3.7626312,17.880022,4.1110287,-1.7580993,0.98325294,1.077119,5.9971304,7.9034095,6.6668425,8.359841,-1.7580976,5.7949495
-1.7580993,7.5782747,6.098028,4.4533186,10.955184,5.7421618,-1.7580991,1.551726,2.6983654,2.8038745,7.17625,3.6898065,3.4944873,-1.7580992,9.641377
-1.7580993,2.245998,14.39867,7.673627,7.261443,3.7064793,-1.7580993,9.884339,2.2607903,5.513521,13.151243,4.1461225,4.6838408,-1.7580643,10.658243
-1.7580993,5.71287,2.353254,10.825037,10.929674,6.4298773,-1.7580988,4.7234435,1.1724546,8.890397,10.028047,0.89584935,6.214181,-1.7580268,9.070355
-1.7580993,2.857516,6.025726,3.4120994,18.719643,5.8237276,-1.7580993,1.4201658,3.4654918,5.784246,7.241129,3.836707,7.5591927,-1.7580988,8.32739
-1.7539548,6.6498103,4.572014,6.5258484,6.087171,1.7768433,-1.7580938,3.930098,2.6171782,1.619787,4.580049,2.152555,6.7092705,-1.7401956,7.7710786
-1.758098,2.958778,0.24299414,0.57584506,6.563914,3.5442555,-1.7580928,4.274432,1.3299869,3.2236168,6.3896,-0.6131317,4.450882,-1.7574403,5.537939
-1.7579495,8.728799,5.3797274,2.0584993,13.976175,1.9663513,-1.7580993,3.7202115,2.0843349,8.028246,4.5795145,6.2245164,9.112562,-1.7580992,8.608233
-1.7554624,3.4226978,8.95674,1.3609127,7.7305026,5.439799,-1.7580899,7.361454,2.212099,2.6239262,-1.3610046,4.5775537,4.8993964,-1.7580984,6.507803
-1.7537378,3.0006144,8.336732,0.75248486,6.8265777,1.6283677,-1.7580504,7.1721525,1.9887149,5.5929766,1.3694407,3.3340175,1.9038136,-1.75801,3.4311461
-1.7578915,0.90711725,4.834875,-0.03128836,6.601716,0.3425031,-1.7580993,4.951943,-0.5284307,0.8877693,7.9989753,4.191481,4.7034054,-1.7532051,7.5385447
-1.7580993,5.377083,1.183597,11.426022,10.356564,2.9963439,-1.7580987,4.437179,1.116612,4.783939,3.0830657,1.876212,4.0084214,-1.7580688,2.995927
-1.7580993,3.8758488,4.96415,2.5856495,13.374333,4.6085286,-1.7580993,1.0027808,2.0813875,3.338173,7.083452,7.5495973,9.182359,-1.758003,3.630104
-1.7549783,1.8185107,1.4302384,-0.48465574,0.4781275,-0.5941918,-1.7580993,6.9087653,3.7937768,6.264634,3.4201274,1.884203,6.20111,-1.7099161,2.8503141
-1.7580987,5.7149863,2.4067633,0.3631107,16.964767,3.5504725,-1.7580993,5.9713016,1.1773927,1.5390266,5.0511265,0.8965886,7.416546,-1.7580564,6.9252605
-1.7580993,0.13420191,4.1740694,4.143622,4.94889,4.0117884,-1.7580599,0.5278973,1.3256227,3.1968122,9.973579,-0.24919146,2.8836582,-1.7569414,0.61922294
-1.7580993,3.2381134,7.3051753,1.5370902,18.094648,5.1456947,-1.7580993,0.97456396,0.77031785,5.242065,8.090202,6.9954233,8.728375,-1.7580973,6.5650644
-1.7580993,-0.17773478,13.773021,7.5069537,7.269825,2.8881316,-1.7580993,10.106508,0.3116817,11.155523,5.6882844,1.233959,2.9587476,-1.7580978,2.380818
-1.7558608,5.2961626,3.168497,5.420953,-0.94323134,-0.4838453,-1.7580943,1.4172614,2.7007406,4.7338576,7.126628,1.1135298,7.2248044,-1.663218,6.7009997
-1.758017,3.9186797,9.71789,3.9854226,7.8834743,4.259963,-1.7580993,4.3136873,2.5045466,5.6989284,7.4455624,5.242645,10.355059,-1.7580696,12.643996
-1.7580993,1.5258014,9.503669,4.918936,5.6975265,0.746379,-1.7580993,4.8960567,5.5538535,5.0530357,10.889204,2.1286511,9.622085,-1.7482064,7.5843635
-1.7580993,4.9040174,6.886938,2.9467273,17.30669,5.042509,-1.7580993,0.35276565,0.48746964,6.237055,8.340379,3.68157,9.966848,-1.7580938,5.146546
-1.7580993,1.7687294,7.3542333,2.4182742,9.881627,4.6418347,-1.7580993,0.20644566,0.42932218,1.4671407,4.614731,2.99174,11.7096815,-1.7578307,7.5922523
-1.7580993,-1.0234705,13.678249,6.390685,8.273241,4.3784018,-1.7580976,9.521108,-1.271181,10.562317,7.4559517,3.205852,2.5435598,-1.7580974,1.4232938
-1.7580993,0.39090934,0.6639464,0.6075294,10.081905,2.5342164,-1.7580993,2.3033304,-0.7443007,1.5538912,5.3755436,0.0700726,3.4519708,-1.7494192,3.9318123
-1.758088,2.8487215,4.3148303,7.9662275,6.481035,-0.2204357,-1.7580993,0.52155036,2.1598969,2.7330866,6.4926534,2.7890673,5.591895,-1.7576715,3.4491117
-1.7580909,-1.2273889,4.894221,3.0562282,2.3387144,-0.37171695,-1.7580738,4.097999,0.7655267,7.362768,4.119301,2.1485248,0.47260064,-1.7565395,3.3401477
-1.7580993,3.2026522,6.198925,3.9037478,19.033037,2.5883093,-1.7580993,1.7035955,0.5210301,5.7139587,8.133899,8.354424,11.193445,-1.7580973,7.111384
-1.7580993,8.928163,3.5659037,2.2030063,19.133432,7.122279,-1.7580993,3.0433278,1.7134672,6.335862,5.9922886,6.275846,7.997544,-1.7580991,4.0542073
-1.7580993,-1.2956514,7.9903464,20.896276,11.799086,1.4917009,-1.7580993,10.877198,0.7499688,11.305435,6.1863213,4.3770094,5.461646,-1.7580988,7.262435
